class_id_a,module_a,class_id_b,module_b
1109,POL506,707,LAW506
1109,POL506,68,LAW502
1109,POL506,69,LAW502
1109,POL506,708,LAW506
1109,POL506,600,LAW516
1109,POL506,346,CMM521
1109,POL506,607,SOC517
1109,POL506,993,LAW550
1109,POL506,994,LAW550
1109,POL506,995,LAW550
1109,POL506,1254,LAW515
1109,POL506,1511,LAW560
1109,POL506,1512,LAW543
1109,POL506,1768,CMM533
1109,POL506,1773,CMM549
1109,POL506,1520,LAW506
1109,POL506,1521,LAW506
1109,POL506,2036,POL520
1109,POL506,887,LAW515
1109,POL506,888,LAW515
1109,POL506,890,LAW502
1109,POL506,891,LAW502
1256,POL506,129,CMM526
1256,POL506,1686,CMM529
1256,POL506,151,LAW502
1256,POL506,1439,POL520
1256,POL506,1200,CMM533
1256,POL506,1201,CMM533
1256,POL506,828,CMM553
1256,POL506,1086,LAW562
1256,POL506,1856,CMM547
1256,POL506,1857,CMM560
1256,POL506,707,LAW506
1256,POL506,68,LAW502
1256,POL506,69,LAW502
1256,POL506,708,LAW506
1256,POL506,600,LAW516
1256,POL506,346,CMM521
1256,POL506,607,SOC517
1256,POL506,993,LAW550
1256,POL506,994,LAW550
1256,POL506,995,LAW550
1256,POL506,1254,LAW515
1256,POL506,1511,LAW560
1256,POL506,1512,LAW543
1256,POL506,1768,CMM533
1256,POL506,1773,CMM549
1256,POL506,1520,LAW506
1256,POL506,1521,LAW506
1256,POL506,2036,POL520
1256,POL506,887,LAW515
1256,POL506,888,LAW515
1256,POL506,890,LAW502
1256,POL506,891,LAW502
61,MEC832,320,MEC862
61,MEC832,321,MEC862
61,MEC832,322,MEC862
61,MEC832,771,MEC868
61,MEC832,328,MEC867
61,MEC832,1033,BME802
61,MEC832,1384,MEC867
61,MEC832,748,EEE841
61,MEC832,2033,MEC862
61,MEC832,339,MEC867
61,MEC832,276,BME802
61,MEC832,1913,MEC868
61,MEC832,794,MEC868
61,MEC832,1277,EEE841
61,MEC832,254,MEC868
276,BME802,320,MEC862
276,BME802,321,MEC862
276,BME802,322,MEC862
276,BME802,748,EEE841
276,BME802,1913,MEC868
276,BME802,794,MEC868
276,BME802,254,MEC868
276,BME802,1277,EEE841
748,EEE841,320,MEC862
748,EEE841,321,MEC862
748,EEE841,322,MEC862
748,EEE841,771,MEC868
748,EEE841,328,MEC867
748,EEE841,1033,BME802
748,EEE841,1384,MEC867
748,EEE841,2033,MEC862
748,EEE841,339,MEC867
748,EEE841,1913,MEC868
748,EEE841,794,MEC868
748,EEE841,254,MEC868
1033,BME802,320,MEC862
1033,BME802,771,MEC868
1033,BME802,2033,MEC862
1033,BME802,1277,EEE841
1277,EEE841,320,MEC862
1277,EEE841,321,MEC862
1277,EEE841,322,MEC862
1277,EEE841,771,MEC868
1277,EEE841,328,MEC867
1277,EEE841,1384,MEC867
1277,EEE841,2033,MEC862
1277,EEE841,339,MEC867
1277,EEE841,1913,MEC868
1277,EEE841,794,MEC868
1277,EEE841,254,MEC868
320,MEC862,1384,MEC867
320,MEC862,1913,MEC868
320,MEC862,254,MEC868
321,MEC862,1913,MEC868
321,MEC862,254,MEC868
322,MEC862,1913,MEC868
322,MEC862,254,MEC868
2033,MEC862,771,MEC868
2033,MEC862,328,MEC867
2033,MEC862,1384,MEC867
771,MEC868,328,MEC867
771,MEC868,1384,MEC867
794,MEC868,328,MEC867
794,MEC868,339,MEC867
62,BUS364,1986,BUS300
62,BUS364,1251,BUS303
62,BUS364,1987,BUS353
62,BUS364,1774,BUS351
62,BUS364,561,BUS302
62,BUS364,796,BUS353
561,BUS302,896,HTM388
561,BUS302,1986,BUS300
561,BUS302,1764,HTM388
561,BUS302,1774,BUS351
1774,BUS351,1986,BUS300
1986,BUS300,896,HTM388
1986,BUS300,1764,HTM388
1251,BUS303,1987,BUS353
65,ACF571,1157,ECO517
65,ACF571,535,ACF516
65,ACF571,151,LAW502
65,ACF571,1203,ACF528
65,ACF571,1204,ACF528
65,ACF571,1975,ACF520
65,ACF571,700,MKT535
65,ACF571,707,LAW506
65,ACF571,68,LAW502
65,ACF571,69,LAW502
65,ACF571,844,BMG563
65,ACF571,599,ACF516
65,ACF571,987,ACF528
65,ACF571,1254,LAW515
65,ACF571,1640,BMG527
65,ACF571,1130,BUS506
65,ACF571,1770,BMG527
65,ACF571,1135,ACF527
65,ACF571,1520,LAW506
65,ACF571,1521,LAW506
65,ACF571,1270,ACF520
65,ACF571,887,LAW515
65,ACF571,888,LAW515
65,ACF571,890,LAW502
65,ACF571,891,LAW502
700,MKT535,129,CMM526
700,MKT535,1420,CMM574
700,MKT535,784,CMM574
700,MKT535,1809,ACF571
700,MKT535,1686,CMM529
700,MKT535,1200,CMM533
700,MKT535,1201,CMM533
700,MKT535,1203,ACF528
700,MKT535,1204,ACF528
700,MKT535,1851,MKT531
700,MKT535,1857,CMM560
700,MKT535,1988,MKT547
700,MKT535,710,MKT545
700,MKT535,844,BMG563
700,MKT535,1872,MKT546
700,MKT535,987,ACF528
700,MKT535,1640,BMG527
700,MKT535,1768,CMM533
700,MKT535,1130,BUS506
700,MKT535,1770,BMG527
844,BMG563,535,ACF516
844,BMG563,1157,ECO517
844,BMG563,1640,BMG527
844,BMG563,1130,BUS506
844,BMG563,1770,BMG527
844,BMG563,1135,ACF527
844,BMG563,1809,ACF571
844,BMG563,1975,ACF520
844,BMG563,1203,ACF528
844,BMG563,1204,ACF528
844,BMG563,1270,ACF520
844,BMG563,599,ACF516
844,BMG563,987,ACF528
987,ACF528,1157,ECO517
987,ACF528,1809,ACF571
987,ACF528,535,ACF516
987,ACF528,151,LAW502
987,ACF528,1975,ACF520
987,ACF528,1594,ECO512
987,ACF528,707,LAW506
987,ACF528,68,LAW502
987,ACF528,69,LAW502
987,ACF528,708,LAW506
987,ACF528,86,ECO516
987,ACF528,599,ACF516
987,ACF528,1254,LAW515
987,ACF528,1255,ECO514
987,ACF528,1640,BMG527
987,ACF528,1130,BUS506
987,ACF528,1770,BMG527
987,ACF528,1902,ECO514
987,ACF528,1135,ACF527
987,ACF528,1520,LAW506
987,ACF528,1521,LAW506
987,ACF528,884,ECO554
987,ACF528,1270,ACF520
987,ACF528,887,LAW515
987,ACF528,888,LAW515
987,ACF528,890,LAW502
987,ACF528,891,LAW502
1130,BUS506,1640,BMG527
1130,BUS506,1770,BMG527
1130,BUS506,1809,ACF571
1130,BUS506,1203,ACF528
1130,BUS506,1204,ACF528
1203,ACF528,1157,ECO517
1203,ACF528,1809,ACF571
1203,ACF528,535,ACF516
1203,ACF528,151,LAW502
1203,ACF528,1975,ACF520
1203,ACF528,1594,ECO512
1203,ACF528,707,LAW506
1203,ACF528,68,LAW502
1203,ACF528,69,LAW502
1203,ACF528,708,LAW506
1203,ACF528,86,ECO516
1203,ACF528,599,ACF516
1203,ACF528,1254,LAW515
1203,ACF528,1255,ECO514
1203,ACF528,1640,BMG527
1203,ACF528,1770,BMG527
1203,ACF528,1902,ECO514
1203,ACF528,1135,ACF527
1203,ACF528,1520,LAW506
1203,ACF528,1521,LAW506
1203,ACF528,884,ECO554
1203,ACF528,1270,ACF520
1203,ACF528,887,LAW515
1203,ACF528,888,LAW515
1203,ACF528,890,LAW502
1203,ACF528,891,LAW502
1204,ACF528,1157,ECO517
1204,ACF528,1809,ACF571
1204,ACF528,535,ACF516
1204,ACF528,151,LAW502
1204,ACF528,1975,ACF520
1204,ACF528,1594,ECO512
1204,ACF528,707,LAW506
1204,ACF528,68,LAW502
1204,ACF528,69,LAW502
1204,ACF528,708,LAW506
1204,ACF528,86,ECO516
1204,ACF528,599,ACF516
1204,ACF528,1254,LAW515
1204,ACF528,1255,ECO514
1204,ACF528,1640,BMG527
1204,ACF528,1770,BMG527
1204,ACF528,1902,ECO514
1204,ACF528,1135,ACF527
1204,ACF528,1520,LAW506
1204,ACF528,1521,LAW506
1204,ACF528,884,ECO554
1204,ACF528,1270,ACF520
1204,ACF528,887,LAW515
1204,ACF528,888,LAW515
1204,ACF528,890,LAW502
1204,ACF528,891,LAW502
1640,BMG527,384,MEC524
1640,BMG527,1809,ACF571
1640,BMG527,1572,MEC524
1640,BMG527,715,BME505
1640,BMG527,724,BME505
1640,BMG527,725,BME505
1640,BMG527,983,BME505
1640,BMG527,608,MEC509
1640,BMG527,1386,MEC509
1640,BMG527,749,MEC524
1640,BMG527,1018,MEC509
1640,BMG527,1022,BME505
1770,BMG527,384,MEC524
1770,BMG527,1809,ACF571
1770,BMG527,1572,MEC524
1770,BMG527,715,BME505
1770,BMG527,724,BME505
1770,BMG527,725,BME505
1770,BMG527,983,BME505
1770,BMG527,608,MEC509
1770,BMG527,1386,MEC509
1770,BMG527,749,MEC524
1770,BMG527,1018,MEC509
1770,BMG527,1022,BME505
1809,ACF571,1157,ECO517
1809,ACF571,535,ACF516
1809,ACF571,151,LAW502
1809,ACF571,1975,ACF520
1809,ACF571,707,LAW506
1809,ACF571,68,LAW502
1809,ACF571,69,LAW502
1809,ACF571,708,LAW506
1809,ACF571,599,ACF516
1809,ACF571,1254,LAW515
1809,ACF571,1135,ACF527
1809,ACF571,1520,LAW506
1809,ACF571,1521,LAW506
1809,ACF571,1270,ACF520
1809,ACF571,887,LAW515
1809,ACF571,888,LAW515
1809,ACF571,890,LAW502
1809,ACF571,891,LAW502
68,LAW502,129,CMM526
68,LAW502,1686,CMM529
68,LAW502,535,ACF516
68,LAW502,1439,POL520
68,LAW502,1200,CMM533
68,LAW502,1201,CMM533
68,LAW502,1975,ACF520
68,LAW502,828,CMM553
68,LAW502,1086,LAW562
68,LAW502,1856,CMM547
68,LAW502,1857,CMM560
68,LAW502,707,LAW506
68,LAW502,708,LAW506
68,LAW502,599,ACF516
68,LAW502,600,LAW516
68,LAW502,346,CMM521
68,LAW502,993,LAW550
68,LAW502,994,LAW550
68,LAW502,995,LAW550
68,LAW502,1254,LAW515
68,LAW502,1511,LAW560
68,LAW502,1512,LAW543
68,LAW502,1768,CMM533
68,LAW502,1773,CMM549
68,LAW502,1520,LAW506
68,LAW502,1521,LAW506
68,LAW502,2036,POL520
68,LAW502,1270,ACF520
68,LAW502,887,LAW515
68,LAW502,888,LAW515
69,LAW502,129,CMM526
69,LAW502,1686,CMM529
69,LAW502,535,ACF516
69,LAW502,1439,POL520
69,LAW502,1200,CMM533
69,LAW502,1201,CMM533
69,LAW502,1975,ACF520
69,LAW502,828,CMM553
69,LAW502,1086,LAW562
69,LAW502,1856,CMM547
69,LAW502,1857,CMM560
69,LAW502,707,LAW506
69,LAW502,599,ACF516
69,LAW502,600,LAW516
69,LAW502,346,CMM521
69,LAW502,993,LAW550
69,LAW502,994,LAW550
69,LAW502,995,LAW550
69,LAW502,1254,LAW515
69,LAW502,1511,LAW560
69,LAW502,1512,LAW543
69,LAW502,1768,CMM533
69,LAW502,1773,CMM549
69,LAW502,1520,LAW506
69,LAW502,1521,LAW506
69,LAW502,2036,POL520
69,LAW502,1270,ACF520
69,LAW502,887,LAW515
69,LAW502,888,LAW515
151,LAW502,129,CMM526
151,LAW502,1686,CMM529
151,LAW502,535,ACF516
151,LAW502,1439,POL520
151,LAW502,1200,CMM533
151,LAW502,1201,CMM533
151,LAW502,1975,ACF520
151,LAW502,828,CMM553
151,LAW502,1086,LAW562
151,LAW502,1856,CMM547
151,LAW502,1857,CMM560
151,LAW502,707,LAW506
151,LAW502,708,LAW506
151,LAW502,599,ACF516
151,LAW502,600,LAW516
151,LAW502,346,CMM521
151,LAW502,993,LAW550
151,LAW502,994,LAW550
151,LAW502,995,LAW550
151,LAW502,1254,LAW515
151,LAW502,1511,LAW560
151,LAW502,1512,LAW543
151,LAW502,1768,CMM533
151,LAW502,1773,CMM549
151,LAW502,1520,LAW506
151,LAW502,1521,LAW506
151,LAW502,2036,POL520
151,LAW502,1270,ACF520
151,LAW502,887,LAW515
151,LAW502,888,LAW515
535,ACF516,1157,ECO517
535,ACF516,1975,ACF520
535,ACF516,707,LAW506
535,ACF516,708,LAW506
535,ACF516,1254,LAW515
535,ACF516,1135,ACF527
535,ACF516,1520,LAW506
535,ACF516,1521,LAW506
535,ACF516,1270,ACF520
535,ACF516,887,LAW515
535,ACF516,888,LAW515
535,ACF516,890,LAW502
535,ACF516,891,LAW502
599,ACF516,1157,ECO517
599,ACF516,1975,ACF520
599,ACF516,707,LAW506
599,ACF516,708,LAW506
599,ACF516,1254,LAW515
599,ACF516,1135,ACF527
599,ACF516,1520,LAW506
599,ACF516,1521,LAW506
599,ACF516,1270,ACF520
599,ACF516,887,LAW515
599,ACF516,888,LAW515
599,ACF516,890,LAW502
599,ACF516,891,LAW502
707,LAW506,129,CMM526
707,LAW506,1686,CMM529
707,LAW506,1439,POL520
707,LAW506,1200,CMM533
707,LAW506,1201,CMM533
707,LAW506,1975,ACF520
707,LAW506,828,CMM553
707,LAW506,1086,LAW562
707,LAW506,1856,CMM547
707,LAW506,1857,CMM560
707,LAW506,600,LAW516
707,LAW506,346,CMM521
707,LAW506,993,LAW550
707,LAW506,994,LAW550
707,LAW506,995,LAW550
707,LAW506,1254,LAW515
707,LAW506,1511,LAW560
707,LAW506,1512,LAW543
707,LAW506,1768,CMM533
707,LAW506,1773,CMM549
707,LAW506,2036,POL520
707,LAW506,1270,ACF520
707,LAW506,887,LAW515
707,LAW506,888,LAW515
707,LAW506,890,LAW502
707,LAW506,891,LAW502
887,LAW515,1439,POL520
887,LAW515,1975,ACF520
887,LAW515,1086,LAW562
887,LAW515,600,LAW516
887,LAW515,993,LAW550
887,LAW515,994,LAW550
887,LAW515,995,LAW550
887,LAW515,1511,LAW560
887,LAW515,1512,LAW543
887,LAW515,1520,LAW506
887,LAW515,1521,LAW506
887,LAW515,2036,POL520
887,LAW515,1270,ACF520
887,LAW515,890,LAW502
887,LAW515,891,LAW502
888,LAW515,1439,POL520
888,LAW515,1975,ACF520
888,LAW515,1086,LAW562
888,LAW515,600,LAW516
888,LAW515,993,LAW550
888,LAW515,994,LAW550
888,LAW515,995,LAW550
888,LAW515,1511,LAW560
888,LAW515,1512,LAW543
888,LAW515,1520,LAW506
888,LAW515,1521,LAW506
888,LAW515,2036,POL520
888,LAW515,1270,ACF520
888,LAW515,890,LAW502
888,LAW515,891,LAW502
890,LAW502,129,CMM526
890,LAW502,1686,CMM529
890,LAW502,1439,POL520
890,LAW502,1200,CMM533
890,LAW502,1201,CMM533
890,LAW502,1975,ACF520
890,LAW502,828,CMM553
890,LAW502,1086,LAW562
890,LAW502,1856,CMM547
890,LAW502,1857,CMM560
890,LAW502,600,LAW516
890,LAW502,346,CMM521
890,LAW502,993,LAW550
890,LAW502,994,LAW550
890,LAW502,995,LAW550
890,LAW502,1254,LAW515
890,LAW502,1511,LAW560
890,LAW502,1512,LAW543
890,LAW502,1768,CMM533
890,LAW502,1773,CMM549
890,LAW502,1520,LAW506
890,LAW502,1521,LAW506
890,LAW502,2036,POL520
890,LAW502,1270,ACF520
891,LAW502,129,CMM526
891,LAW502,1686,CMM529
891,LAW502,1439,POL520
891,LAW502,1200,CMM533
891,LAW502,1201,CMM533
891,LAW502,1975,ACF520
891,LAW502,828,CMM553
891,LAW502,1086,LAW562
891,LAW502,1856,CMM547
891,LAW502,1857,CMM560
891,LAW502,600,LAW516
891,LAW502,346,CMM521
891,LAW502,993,LAW550
891,LAW502,994,LAW550
891,LAW502,995,LAW550
891,LAW502,1254,LAW515
891,LAW502,1511,LAW560
891,LAW502,1512,LAW543
891,LAW502,1768,CMM533
891,LAW502,1773,CMM549
891,LAW502,1520,LAW506
891,LAW502,1521,LAW506
891,LAW502,2036,POL520
891,LAW502,1270,ACF520
1254,LAW515,1439,POL520
1254,LAW515,1975,ACF520
1254,LAW515,1086,LAW562
1254,LAW515,708,LAW506
1254,LAW515,600,LAW516
1254,LAW515,993,LAW550
1254,LAW515,994,LAW550
1254,LAW515,995,LAW550
1254,LAW515,1511,LAW560
1254,LAW515,1512,LAW543
1254,LAW515,1520,LAW506
1254,LAW515,1521,LAW506
1254,LAW515,2036,POL520
1254,LAW515,1270,ACF520
1270,ACF520,1157,ECO517
1270,ACF520,1135,ACF527
1270,ACF520,1520,LAW506
1270,ACF520,1521,LAW506
1520,LAW506,129,CMM526
1520,LAW506,1686,CMM529
1520,LAW506,1439,POL520
1520,LAW506,1200,CMM533
1520,LAW506,1201,CMM533
1520,LAW506,1975,ACF520
1520,LAW506,828,CMM553
1520,LAW506,1086,LAW562
1520,LAW506,1856,CMM547
1520,LAW506,1857,CMM560
1520,LAW506,600,LAW516
1520,LAW506,346,CMM521
1520,LAW506,993,LAW550
1520,LAW506,994,LAW550
1520,LAW506,995,LAW550
1520,LAW506,1511,LAW560
1520,LAW506,1512,LAW543
1520,LAW506,1768,CMM533
1520,LAW506,1773,CMM549
1520,LAW506,2036,POL520
1521,LAW506,129,CMM526
1521,LAW506,1686,CMM529
1521,LAW506,1439,POL520
1521,LAW506,1200,CMM533
1521,LAW506,1201,CMM533
1521,LAW506,1975,ACF520
1521,LAW506,828,CMM553
1521,LAW506,1086,LAW562
1521,LAW506,1856,CMM547
1521,LAW506,1857,CMM560
1521,LAW506,600,LAW516
1521,LAW506,346,CMM521
1521,LAW506,993,LAW550
1521,LAW506,994,LAW550
1521,LAW506,995,LAW550
1521,LAW506,1511,LAW560
1521,LAW506,1512,LAW543
1521,LAW506,1768,CMM533
1521,LAW506,1773,CMM549
1521,LAW506,2036,POL520
1975,ACF520,1157,ECO517
1975,ACF520,708,LAW506
1975,ACF520,1135,ACF527
708,LAW506,129,CMM526
708,LAW506,1686,CMM529
708,LAW506,1200,CMM533
708,LAW506,1201,CMM533
708,LAW506,828,CMM553
708,LAW506,1086,LAW562
708,LAW506,1856,CMM547
708,LAW506,1857,CMM560
708,LAW506,600,LAW516
708,LAW506,346,CMM521
708,LAW506,993,LAW550
708,LAW506,1511,LAW560
708,LAW506,1512,LAW543
708,LAW506,1768,CMM533
708,LAW506,1773,CMM549
708,LAW506,2036,POL520
1135,ACF527,1157,ECO517
1135,ACF527,1255,ECO514
1135,ACF527,1902,ECO514
1135,ACF527,884,ECO554
1135,ACF527,86,ECO516
1135,ACF527,1594,ECO512
1157,ECO517,1255,ECO514
1157,ECO517,1902,ECO514
1157,ECO517,884,ECO554
1157,ECO517,86,ECO516
1157,ECO517,1594,ECO512
1157,ECO517,1436,ECO541
66,SUR323,1990,SUR316
66,SUR323,1991,SUR316
66,SUR323,2029,SUR348
66,SUR323,2030,SUR348
66,SUR323,272,SUR348
66,SUR323,1233,BEN312
66,SUR323,631,SUR348
66,SUR323,632,SUR348
66,SUR323,2042,SUR348
66,SUR323,155,SUR316
66,SUR323,1117,SUR348
66,SUR323,1278,SUR348
155,SUR316,1569,SUR323
155,SUR316,67,SUR323
155,SUR316,1570,SUR323
155,SUR316,2029,SUR348
155,SUR316,2030,SUR348
155,SUR316,2031,SUR323
155,SUR316,272,SUR348
155,SUR316,1233,BEN312
155,SUR316,658,SUR323
155,SUR316,2032,SUR323
155,SUR316,631,SUR348
155,SUR316,632,SUR348
155,SUR316,2042,SUR348
155,SUR316,764,SUR323
155,SUR316,1117,SUR348
155,SUR316,1278,SUR348
272,SUR348,1569,SUR323
272,SUR348,67,SUR323
272,SUR348,1570,SUR323
272,SUR348,1990,SUR316
272,SUR348,1991,SUR316
272,SUR348,2031,SUR323
272,SUR348,2032,SUR323
272,SUR348,1233,BEN312
631,SUR348,1569,SUR323
631,SUR348,67,SUR323
631,SUR348,1570,SUR323
631,SUR348,1990,SUR316
631,SUR348,1991,SUR316
631,SUR348,2031,SUR323
631,SUR348,2032,SUR323
631,SUR348,1233,BEN312
631,SUR348,658,SUR323
631,SUR348,764,SUR323
632,SUR348,1569,SUR323
632,SUR348,67,SUR323
632,SUR348,1570,SUR323
632,SUR348,1990,SUR316
632,SUR348,1991,SUR316
632,SUR348,2031,SUR323
632,SUR348,2032,SUR323
632,SUR348,1233,BEN312
632,SUR348,658,SUR323
632,SUR348,764,SUR323
1117,SUR348,1569,SUR323
1117,SUR348,67,SUR323
1117,SUR348,1570,SUR323
1117,SUR348,1990,SUR316
1117,SUR348,1991,SUR316
1117,SUR348,2031,SUR323
1117,SUR348,2032,SUR323
1117,SUR348,1233,BEN312
1117,SUR348,658,SUR323
1117,SUR348,764,SUR323
1233,BEN312,1926,COM397
1233,BEN312,1834,BEN314
1233,BEN312,781,MEC358
1233,BEN312,1421,BLD304
1233,BEN312,782,MEC358
1233,BEN312,1941,ENH323
1233,BEN312,1942,ENH323
1233,BEN312,1566,CMP330
1233,BEN312,1440,BEN315
1233,BEN312,1569,SUR323
1233,BEN312,1570,SUR323
1233,BEN312,1188,SUR344
1233,BEN312,1833,CMP301
1233,BEN312,681,CMP331
1233,BEN312,937,CMP302
1233,BEN312,1321,CMP330
1233,BEN312,684,CMP302
1233,BEN312,685,CMP302
1233,BEN312,1323,COM397
1233,BEN312,943,BEN315
1233,BEN312,1324,COM397
1233,BEN312,1326,CMP301
1233,BEN312,1327,COM399
1233,BEN312,1979,EEE316
1233,BEN312,67,SUR323
1233,BEN312,1475,ENH323
1233,BEN312,1990,SUR316
1233,BEN312,1991,SUR316
1233,BEN312,711,BLD304
1233,BEN312,712,BLD304
1233,BEN312,837,CMP331
1233,BEN312,1353,CMP329
1233,BEN312,1356,CMP330
1233,BEN312,1486,SUR344
1233,BEN312,979,EEE316
1233,BEN312,597,CMP329
1233,BEN312,598,CMP329
1233,BEN312,606,ARC322
1233,BEN312,736,MEC358
1233,BEN312,738,MEC316
1233,BEN312,1123,BEN315
1233,BEN312,486,ARC328
1233,BEN312,232,SUR335
1233,BEN312,2029,SUR348
1233,BEN312,2030,SUR348
1233,BEN312,2031,SUR323
1233,BEN312,2032,SUR323
1233,BEN312,493,ARC328
1233,BEN312,1136,MEC358
1233,BEN312,1389,MEC316
1233,BEN312,1273,EEE316
1233,BEN312,2042,SUR348
1233,BEN312,1782,COM399
1233,BEN312,380,EEE316
1233,BEN312,2038,COM399
1233,BEN312,1278,SUR348
1278,SUR348,1569,SUR323
1278,SUR348,67,SUR323
1278,SUR348,1570,SUR323
1278,SUR348,1990,SUR316
1278,SUR348,1991,SUR316
1278,SUR348,2031,SUR323
1278,SUR348,2032,SUR323
1278,SUR348,658,SUR323
1278,SUR348,764,SUR323
1990,SUR316,1569,SUR323
1990,SUR316,67,SUR323
1990,SUR316,1570,SUR323
1990,SUR316,2029,SUR348
1990,SUR316,2030,SUR348
1990,SUR316,2031,SUR323
1990,SUR316,658,SUR323
1990,SUR316,2032,SUR323
1990,SUR316,2042,SUR348
1990,SUR316,764,SUR323
1991,SUR316,1569,SUR323
1991,SUR316,67,SUR323
1991,SUR316,1570,SUR323
1991,SUR316,2029,SUR348
1991,SUR316,2030,SUR348
1991,SUR316,2031,SUR323
1991,SUR316,658,SUR323
1991,SUR316,2032,SUR323
1991,SUR316,2042,SUR348
1991,SUR316,764,SUR323
2029,SUR348,1569,SUR323
2029,SUR348,67,SUR323
2029,SUR348,1570,SUR323
2029,SUR348,2031,SUR323
2029,SUR348,2032,SUR323
2029,SUR348,658,SUR323
2029,SUR348,764,SUR323
2030,SUR348,1569,SUR323
2030,SUR348,67,SUR323
2030,SUR348,1570,SUR323
2030,SUR348,2031,SUR323
2030,SUR348,2032,SUR323
2030,SUR348,658,SUR323
2030,SUR348,764,SUR323
2042,SUR348,1569,SUR323
2042,SUR348,67,SUR323
2042,SUR348,1570,SUR323
2042,SUR348,2031,SUR323
2042,SUR348,2032,SUR323
600,LAW516,129,CMM526
600,LAW516,1686,CMM529
600,LAW516,1439,POL520
600,LAW516,1200,CMM533
600,LAW516,1201,CMM533
600,LAW516,828,CMM553
600,LAW516,1086,LAW562
600,LAW516,1856,CMM547
600,LAW516,1857,CMM560
600,LAW516,346,CMM521
600,LAW516,993,LAW550
600,LAW516,994,LAW550
600,LAW516,995,LAW550
600,LAW516,1511,LAW560
600,LAW516,1512,LAW543
600,LAW516,1768,CMM533
600,LAW516,1773,CMM549
600,LAW516,2036,POL520
993,LAW550,129,CMM526
993,LAW550,1686,CMM529
993,LAW550,1439,POL520
993,LAW550,1200,CMM533
993,LAW550,1201,CMM533
993,LAW550,828,CMM553
993,LAW550,1086,LAW562
993,LAW550,1856,CMM547
993,LAW550,1857,CMM560
993,LAW550,346,CMM521
993,LAW550,1511,LAW560
993,LAW550,1512,LAW543
993,LAW550,1768,CMM533
993,LAW550,1773,CMM549
993,LAW550,2036,POL520
994,LAW550,129,CMM526
994,LAW550,1686,CMM529
994,LAW550,1439,POL520
994,LAW550,1200,CMM533
994,LAW550,1201,CMM533
994,LAW550,828,CMM553
994,LAW550,1086,LAW562
994,LAW550,1856,CMM547
994,LAW550,1857,CMM560
994,LAW550,346,CMM521
994,LAW550,1511,LAW560
994,LAW550,1512,LAW543
994,LAW550,1768,CMM533
994,LAW550,1773,CMM549
994,LAW550,2036,POL520
995,LAW550,129,CMM526
995,LAW550,1686,CMM529
995,LAW550,1439,POL520
995,LAW550,1200,CMM533
995,LAW550,1201,CMM533
995,LAW550,828,CMM553
995,LAW550,1086,LAW562
995,LAW550,1856,CMM547
995,LAW550,1857,CMM560
995,LAW550,346,CMM521
995,LAW550,1511,LAW560
995,LAW550,1512,LAW543
995,LAW550,1768,CMM533
995,LAW550,1773,CMM549
995,LAW550,2036,POL520
1086,LAW562,1439,POL520
1086,LAW562,1511,LAW560
1086,LAW562,1512,LAW543
1086,LAW562,2036,POL520
1439,POL520,129,CMM526
1439,POL520,1686,CMM529
1439,POL520,1200,CMM533
1439,POL520,1201,CMM533
1439,POL520,828,CMM553
1439,POL520,1856,CMM547
1439,POL520,1857,CMM560
1439,POL520,346,CMM521
1439,POL520,607,SOC517
1439,POL520,1511,LAW560
1439,POL520,1512,LAW543
1439,POL520,1768,CMM533
1439,POL520,1773,CMM549
1511,LAW560,1512,LAW543
1511,LAW560,2036,POL520
1512,LAW543,129,CMM526
1512,LAW543,1686,CMM529
1512,LAW543,1200,CMM533
1512,LAW543,1201,CMM533
1512,LAW543,828,CMM553
1512,LAW543,1856,CMM547
1512,LAW543,1857,CMM560
1512,LAW543,346,CMM521
1512,LAW543,1768,CMM533
1512,LAW543,1773,CMM549
1512,LAW543,2036,POL520
2036,POL520,129,CMM526
2036,POL520,1686,CMM529
2036,POL520,1200,CMM533
2036,POL520,1201,CMM533
2036,POL520,828,CMM553
2036,POL520,1856,CMM547
2036,POL520,1857,CMM560
2036,POL520,346,CMM521
2036,POL520,607,SOC517
2036,POL520,1768,CMM533
2036,POL520,1773,CMM549
129,CMM526,1420,CMM574
129,CMM526,784,CMM574
129,CMM526,1686,CMM529
129,CMM526,1200,CMM533
129,CMM526,1201,CMM533
129,CMM526,828,CMM553
129,CMM526,1856,CMM547
129,CMM526,1857,CMM560
129,CMM526,346,CMM521
129,CMM526,860,CMM538
129,CMM526,1125,CMM545
129,CMM526,1768,CMM533
129,CMM526,1773,CMM549
346,CMM521,1686,CMM529
346,CMM521,1200,CMM533
346,CMM521,1201,CMM533
346,CMM521,828,CMM553
346,CMM521,1856,CMM547
346,CMM521,1857,CMM560
346,CMM521,1125,CMM545
346,CMM521,1768,CMM533
346,CMM521,1773,CMM549
828,CMM553,1686,CMM529
828,CMM553,1200,CMM533
828,CMM553,1201,CMM533
828,CMM553,1856,CMM547
828,CMM553,1857,CMM560
